"target","n","k","RMSPE","CRPS","coverage_95","mean_interval_width","mean_error","MAE","bias","cor","slope","model","diagnostics_passed","rep_id","eff_range","prior_scale"
"latent",49,5,18.2165462056608,10.5333637057127,0.877551020408163,55.6493988511308,-1.24227414939977,14.3477487084006,-1.24227414939977,0.989116953576057,0.988623785762253,"spatial",TRUE,8,1000,1000
"observed",49,5,21.6771539504379,12.2189382952341,0.979591836734694,93.0642203742587,0.0399640900904529,17.1351685419768,0.0399640900904529,0.98506385632617,1.00558224256467,"spatial",TRUE,8,1000,1000
"latent",49,5,18.9434014072653,12.9356337666949,0.387755102040816,19.3736785493318,-1.19785244309002,15.1094147910045,-1.19785244309002,0.988220774865464,0.987942912764458,"nonspatial",TRUE,8,1000,1000
"observed",49,5,22.493918078822,12.7063875223291,0.959183673469388,90.6366113820027,0.147301164361361,17.8407910968589,0.147301164361361,0.983905971642348,1.00535521784211,"nonspatial",TRUE,8,1000,1000
"latent",49,5,16.6823178420219,9.54952358923225,1,73.1164294936544,-0.698742957780948,12.9439587350354,-0.698742957780948,0.990469246773767,1.00172453571254,"spatial",TRUE,9,1000,1000
"observed",49,5,23.581464338456,13.5413828959984,0.979591836734694,101.870958102977,-1.43972848403047,19.4561985246892,-1.43972848403047,0.981067684288428,0.996469345241442,"spatial",TRUE,9,1000,1000
"latent",49,5,29.1170493248207,21.2592242213787,0.346938775510204,27.818397219291,0.462733898283077,24.3584227107872,0.462733898283077,0.970709064294287,0.986999013699508,"nonspatial",TRUE,9,1000,1000
"observed",49,5,32.943509295276,19.0355152851007,0.959183673469388,128.035105522745,-0.210968592213305,27.3497216060028,-0.210968592213305,0.962702300910424,0.982660032056786,"nonspatial",TRUE,9,1000,1000
"latent",49,5,17.2414445402558,9.81598681528042,0.938775510204082,65.773347129695,-1.61069469950991,14.1326189817037,-1.61069469950991,0.988868458869431,1.00591845051762,"spatial",TRUE,10,1000,1000
"observed",49,5,20.950778751347,12.0750651981474,1,94.4590533937359,-0.613190815539424,16.5420659095635,-0.613190815539424,0.983758893264749,1.01110828246026,"spatial",TRUE,10,1000,1000
"latent",49,5,26.7543587546193,19.4938570714591,0.26530612244898,25.7432425121685,-0.687432828214748,22.635022138528,-0.687432828214748,0.972756954932535,1.00936312645523,"nonspatial",TRUE,10,1000,1000
"observed",49,5,29.6307515128709,17.0838604077967,0.979591836734694,117.808560100654,0.169331475769584,25.6240864052998,0.169331475769584,0.967183730424643,1.0139231955428,"nonspatial",TRUE,10,1000,1000
