"fold","variable","rhat","ess_bulk","ess_tail","passed","model","iterations","burn_in","thin","prediction_draws","rep_id","eff_range","prior_scale"
2,"lp",1.0051733384447,1225.23979010868,1730.74728865359,TRUE,"spatial",10000,5001,10,2000,7,50,1000
3,"tau_B_sq",1.0028818532467,1828.81782644702,2554.87817625449,TRUE,"spatial",10000,5001,10,2000,7,50,1000
3,"sigma_sq",1.00089336252729,1708.88783786368,1860.90398741583,TRUE,"spatial",10000,5001,10,2000,7,50,1000
3,"eff_range",1.00116385769013,1555.41425076773,1847.91920836641,TRUE,"spatial",10000,5001,10,2000,7,50,1000
3,"lp",1.00257329720001,1269.38032325837,1543.19363647778,TRUE,"spatial",10000,5001,10,2000,7,50,1000
4,"tau_B_sq",1.00217232409894,1663.43132286231,1779.38786781204,TRUE,"spatial",10000,5001,10,2000,7,50,1000
4,"sigma_sq",1.00319149654655,1744.65643440927,2390.60200865623,TRUE,"spatial",10000,5001,10,2000,7,50,1000
4,"eff_range",1.00387800411686,1345.51264181352,1556.48742597412,TRUE,"spatial",10000,5001,10,2000,7,50,1000
4,"lp",1.00363960987687,1163.99632151002,1711.38637573975,TRUE,"spatial",10000,5001,10,2000,7,50,1000
5,"tau_B_sq",1.00464943835017,1690.68326349573,1981.27708331052,TRUE,"spatial",10000,5001,10,2000,7,50,1000
5,"sigma_sq",1.00248627175231,1706.72431857521,2256.4748226244,TRUE,"spatial",10000,5001,10,2000,7,50,1000
5,"eff_range",1.00227402225205,1563.10015883699,1867.05101508952,TRUE,"spatial",10000,5001,10,2000,7,50,1000
5,"lp",1.00261190269379,1448.19002776477,1723.68959257984,TRUE,"spatial",10000,5001,10,2000,7,50,1000
1,"tau_B_sq",1.00170328805364,4104.97709170479,3986.06580535868,TRUE,"nonspatial",10000,5001,10,2000,7,50,1000
1,"lp",1.00173532673342,2576.00639637305,2783.17865212391,TRUE,"nonspatial",10000,5001,10,2000,7,50,1000
2,"tau_B_sq",1.00218555923184,3941.38897679231,4314.74111826683,TRUE,"nonspatial",10000,5001,10,2000,7,50,1000
2,"lp",1.00248148513345,3009.4764480179,3437.72915940233,TRUE,"nonspatial",10000,5001,10,2000,7,50,1000
3,"tau_B_sq",1.00089062994651,4144.9063307683,3428.50293256517,TRUE,"nonspatial",10000,5001,10,2000,7,50,1000
3,"lp",1.00162299757519,2960.33082316508,3197.87335670384,TRUE,"nonspatial",10000,5001,10,2000,7,50,1000
4,"tau_B_sq",1.0011275330823,3597.46155932551,4205.62346618924,TRUE,"nonspatial",10000,5001,10,2000,7,50,1000
4,"lp",1.00064909953909,3158.14367419894,3102.06883676889,TRUE,"nonspatial",10000,5001,10,2000,7,50,1000
5,"tau_B_sq",1.00140566375656,3483.50299764347,3796.85978192423,TRUE,"nonspatial",10000,5001,10,2000,7,50,1000
5,"lp",1.00067374055557,2967.42082616203,3279.86471169474,TRUE,"nonspatial",10000,5001,10,2000,7,50,1000
1,"tau_B_sq",1.00377009107565,1825.47897006769,2282.67395693577,TRUE,"spatial",10000,5001,10,2000,8,50,1000
1,"sigma_sq",1.00070407357064,1699.0067488835,2103.83722083709,TRUE,"spatial",10000,5001,10,2000,8,50,1000
1,"eff_range",1.00212084813838,1563.65130719393,2051.03849269082,TRUE,"spatial",10000,5001,10,2000,8,50,1000
1,"lp",1.00220286659137,1319.35702956111,1875.08840267176,TRUE,"spatial",10000,5001,10,2000,8,50,1000
2,"tau_B_sq",1.00460059921855,1704.47700457446,2360.62459774763,TRUE,"spatial",10000,5001,10,2000,8,50,1000
2,"sigma_sq",1.00243181462465,1709.2523462402,2458.92055554274,TRUE,"spatial",10000,5001,10,2000,8,50,1000
2,"eff_range",1.00257971542268,1501.7315649801,1673.91620902823,TRUE,"spatial",10000,5001,10,2000,8,50,1000
2,"lp",1.0026749507834,1324.28933903438,1703.68480447771,TRUE,"spatial",10000,5001,10,2000,8,50,1000
3,"tau_B_sq",1.00243304302256,1542.82444367335,2100.86452738914,TRUE,"spatial",10000,5001,10,2000,8,50,1000
3,"sigma_sq",1.00757066674501,1628.99192068417,2161.41171135543,TRUE,"spatial",10000,5001,10,2000,8,50,1000
3,"eff_range",1.00353832703715,1649.10974036123,1516.55651421579,TRUE,"spatial",10000,5001,10,2000,8,50,1000
3,"lp",1.00498087808964,1154.57069979776,1618.47049808441,TRUE,"spatial",10000,5001,10,2000,8,50,1000
4,"tau_B_sq",1.00141063811502,1798.64976732161,2343.38477551138,TRUE,"spatial",10000,5001,10,2000,8,50,1000
4,"sigma_sq",1.0022621148239,1924.55786752894,2728.49713451459,TRUE,"spatial",10000,5001,10,2000,8,50,1000
4,"eff_range",1.00275024627752,1497.52258856328,1908.25404150196,TRUE,"spatial",10000,5001,10,2000,8,50,1000
4,"lp",1.00382094298221,1230.90935843396,1479.88275188671,TRUE,"spatial",10000,5001,10,2000,8,50,1000
5,"tau_B_sq",1.00266165150257,1601.00300795621,1477.62955481414,TRUE,"spatial",10000,5001,10,2000,8,50,1000
5,"sigma_sq",1.0030618344743,1638.91463026344,2713.20669492335,TRUE,"spatial",10000,5001,10,2000,8,50,1000
5,"eff_range",1.00271391631641,1623.16239509147,1762.07398239596,TRUE,"spatial",10000,5001,10,2000,8,50,1000
5,"lp",1.00116158056732,1263.73938518663,1457.45169924441,TRUE,"spatial",10000,5001,10,2000,8,50,1000
1,"tau_B_sq",1.0007994259006,3658.3352268066,3506.64747619797,TRUE,"nonspatial",10000,5001,10,2000,8,50,1000
1,"lp",1.00123971964252,2952.13876081971,2966.76489543274,TRUE,"nonspatial",10000,5001,10,2000,8,50,1000
2,"tau_B_sq",1.00223071532986,3874.12284655385,3890.29392983646,TRUE,"nonspatial",10000,5001,10,2000,8,50,1000
2,"lp",1.00219225084458,3034.9573905279,2668.72757586738,TRUE,"nonspatial",10000,5001,10,2000,8,50,1000
3,"tau_B_sq",1.00131370986421,3837.64427381333,4193.32964454465,TRUE,"nonspatial",10000,5001,10,2000,8,50,1000
3,"lp",1.00133843694198,2995.41664194568,2771.45999026704,TRUE,"nonspatial",10000,5001,10,2000,8,50,1000
4,"tau_B_sq",1.00048192421762,4111.80748288445,4161.4579891091,TRUE,"nonspatial",10000,5001,10,2000,8,50,1000
4,"lp",1.00059250658714,3010.61583257206,3302.72295994703,TRUE,"nonspatial",10000,5001,10,2000,8,50,1000
5,"tau_B_sq",1.00194133923254,3739.37973123635,3898.33805018762,TRUE,"nonspatial",10000,5001,10,2000,8,50,1000
5,"lp",1.00210125519078,3149.6156167332,2819.41483227215,TRUE,"nonspatial",10000,5001,10,2000,8,50,1000
1,"tau_B_sq",1.00122691886545,1708.08510861907,1963.14360848497,TRUE,"spatial",10000,5001,10,2000,9,50,1000
1,"sigma_sq",1.00406600162543,1532.32933034982,2365.43759620069,TRUE,"spatial",10000,5001,10,2000,9,50,1000
1,"eff_range",1.00395533271681,1692.42881705182,2054.56498296197,TRUE,"spatial",10000,5001,10,2000,9,50,1000
1,"lp",1.00182310421521,1512.5738324877,1658.3951725082,TRUE,"spatial",10000,5001,10,2000,9,50,1000
2,"tau_B_sq",1.00084268609443,1610.44170013929,2116.72951942371,TRUE,"spatial",10000,5001,10,2000,9,50,1000
2,"sigma_sq",1.00373920623261,1872.09314756637,2152.37712966299,TRUE,"spatial",10000,5001,10,2000,9,50,1000
2,"eff_range",1.00163116763872,1594.09416388309,2052.9400426656,TRUE,"spatial",10000,5001,10,2000,9,50,1000
2,"lp",1.00360111300332,1428.97397837296,1554.1165373986,TRUE,"spatial",10000,5001,10,2000,9,50,1000
3,"tau_B_sq",1.00315999115689,1732.89641639663,2042.0648701444,TRUE,"spatial",10000,5001,10,2000,9,50,1000
3,"sigma_sq",1.00276371531169,1727.59320081485,2397.02987274723,TRUE,"spatial",10000,5001,10,2000,9,50,1000
3,"eff_range",1.0021611049513,1518.48926561111,1106.37047033036,TRUE,"spatial",10000,5001,10,2000,9,50,1000
3,"lp",1.00236203825171,1208.92363430522,1718.74057999185,TRUE,"spatial",10000,5001,10,2000,9,50,1000
4,"tau_B_sq",1.00606875835854,1570.43473603932,1885.55475679143,TRUE,"spatial",10000,5001,10,2000,9,50,1000
4,"sigma_sq",1.00286509308517,1903.51027236094,2216.91998181093,TRUE,"spatial",10000,5001,10,2000,9,50,1000
4,"eff_range",1.00310646529913,1510.38682491145,1908.64270257971,TRUE,"spatial",10000,5001,10,2000,9,50,1000
4,"lp",1.00274661265942,1327.62234953516,1779.29789606248,TRUE,"spatial",10000,5001,10,2000,9,50,1000
5,"tau_B_sq",1.0022834373615,1741.46907626147,2273.04083162675,TRUE,"spatial",10000,5001,10,2000,9,50,1000
5,"sigma_sq",1.00567436992355,1464.48181283138,2333.9488207244,TRUE,"spatial",10000,5001,10,2000,9,50,1000
5,"eff_range",1.00129562019401,1729.66328694946,2082.11484946437,TRUE,"spatial",10000,5001,10,2000,9,50,1000
5,"lp",1.00276440460584,1311.90678419176,1649.6532431461,TRUE,"spatial",10000,5001,10,2000,9,50,1000
1,"tau_B_sq",1.00094875642072,3485.51897199639,4209.83367371932,TRUE,"nonspatial",10000,5001,10,2000,9,50,1000
1,"lp",1.00071066204685,2748.23824340175,3017.29199029466,TRUE,"nonspatial",10000,5001,10,2000,9,50,1000
2,"tau_B_sq",1.00184790738906,4021.56596541771,3909.42760602774,TRUE,"nonspatial",10000,5001,10,2000,9,50,1000
2,"lp",1.00103260314314,2535.06513825733,2593.33966756045,TRUE,"nonspatial",10000,5001,10,2000,9,50,1000
3,"tau_B_sq",1.00210478115879,4028.50969246566,4366.06876501275,TRUE,"nonspatial",10000,5001,10,2000,9,50,1000
3,"lp",1.00210447154081,2727.94459595377,2581.43603520043,TRUE,"nonspatial",10000,5001,10,2000,9,50,1000
4,"tau_B_sq",1.00109656967118,4022.88887682628,4005.02572371629,TRUE,"nonspatial",10000,5001,10,2000,9,50,1000
4,"lp",1.0006680337479,2935.10129307272,2844.92625041017,TRUE,"nonspatial",10000,5001,10,2000,9,50,1000
5,"tau_B_sq",1.00164905626061,3347.41017448468,3486.64972241168,TRUE,"nonspatial",10000,5001,10,2000,9,50,1000
5,"lp",1.00366218988439,3024.12045685302,2775.850000018,TRUE,"nonspatial",10000,5001,10,2000,9,50,1000
1,"tau_B_sq",1.00264515466443,1751.34595977546,1800.22673578612,TRUE,"spatial",10000,5001,10,2000,10,50,1000
1,"sigma_sq",1.00221822882558,1673.14771089969,2297.8545973174,TRUE,"spatial",10000,5001,10,2000,10,50,1000
1,"eff_range",1.00458996542774,1614.66168509661,2278.87881395979,TRUE,"spatial",10000,5001,10,2000,10,50,1000
1,"lp",1.0017736641052,1427.84707924334,1668.14983705003,TRUE,"spatial",10000,5001,10,2000,10,50,1000
2,"tau_B_sq",1.00179898513017,1918.17213087797,2427.41519313526,TRUE,"spatial",10000,5001,10,2000,10,50,1000
2,"sigma_sq",1.00280504580579,1975.91786881589,2679.85575516663,TRUE,"spatial",10000,5001,10,2000,10,50,1000
2,"eff_range",1.00452862859635,1298.17328223534,1820.15196348624,TRUE,"spatial",10000,5001,10,2000,10,50,1000
2,"lp",1.00452748250646,1562.46953204165,1805.3183610288,TRUE,"spatial",10000,5001,10,2000,10,50,1000
3,"tau_B_sq",1.00148982561029,1788.33197778063,2165.00294162066,TRUE,"spatial",10000,5001,10,2000,10,50,1000
3,"sigma_sq",1.00323955926684,1689.16024638719,2411.47243643924,TRUE,"spatial",10000,5001,10,2000,10,50,1000
3,"eff_range",1.00160510197049,1588.97379510128,1533.08300466532,TRUE,"spatial",10000,5001,10,2000,10,50,1000
3,"lp",1.00275415716472,1392.04011878793,1760.87875856715,TRUE,"spatial",10000,5001,10,2000,10,50,1000
4,"tau_B_sq",1.00374873269736,1439.71895258605,1626.38498746319,TRUE,"spatial",10000,5001,10,2000,10,50,1000
4,"sigma_sq",1.00245570726003,1558.55952992024,1943.02663049807,TRUE,"spatial",10000,5001,10,2000,10,50,1000
4,"eff_range",1.00498756914425,1277.70084248198,1742.25818678192,TRUE,"spatial",10000,5001,10,2000,10,50,1000
4,"lp",1.00240875915289,1459.74519834968,1529.42452262013,TRUE,"spatial",10000,5001,10,2000,10,50,1000
5,"tau_B_sq",1.00198437801153,1640.1547882728,1867.21910238236,TRUE,"spatial",10000,5001,10,2000,10,50,1000
5,"sigma_sq",1.003198550589,1735.87420140039,2482.13028090208,TRUE,"spatial",10000,5001,10,2000,10,50,1000
5,"eff_range",1.00211151763274,1800.51739021358,2251.61375599747,TRUE,"spatial",10000,5001,10,2000,10,50,1000
5,"lp",1.00416016772555,1113.75760663018,1482.47346973563,TRUE,"spatial",10000,5001,10,2000,10,50,1000
1,"tau_B_sq",1.00159705892741,3692.15244417916,3926.28684210952,TRUE,"nonspatial",10000,5001,10,2000,10,50,1000
1,"lp",1.00134482247954,2694.57972432387,2659.18024163753,TRUE,"nonspatial",10000,5001,10,2000,10,50,1000
2,"tau_B_sq",1.0022876466588,3882.61106190114,3405.52158531604,TRUE,"nonspatial",10000,5001,10,2000,10,50,1000
2,"lp",1.00196634244081,2566.02211210132,2961.47671310887,TRUE,"nonspatial",10000,5001,10,2000,10,50,1000
3,"tau_B_sq",1.00095739932692,3717.28241597971,3813.63502818567,TRUE,"nonspatial",10000,5001,10,2000,10,50,1000
3,"lp",1.00138961297959,2883.44150545725,2789.64295696365,TRUE,"nonspatial",10000,5001,10,2000,10,50,1000
4,"tau_B_sq",1.00333842886258,3949.95613166101,4393.78154467957,TRUE,"nonspatial",10000,5001,10,2000,10,50,1000
4,"lp",1.00091535460325,2760.07764199571,2685.3259932604,TRUE,"nonspatial",10000,5001,10,2000,10,50,1000
5,"tau_B_sq",1.00105718912117,4022.76344800685,3794.29394872272,TRUE,"nonspatial",10000,5001,10,2000,10,50,1000
5,"lp",1.0005428730006,3073.77577047607,2921.85068597651,TRUE,"nonspatial",10000,5001,10,2000,10,50,1000
1,"tau_B_sq",1.0019508669506,1464.95519623704,1603.59354261495,TRUE,"spatial",10000,5001,10,2000,1,150,1000
1,"sigma_sq",1.00458092019205,1337.25557356475,2156.99890767463,TRUE,"spatial",10000,5001,10,2000,1,150,1000
1,"eff_range",1.00271453715615,1622.9091614,1659.44914485733,TRUE,"spatial",10000,5001,10,2000,1,150,1000
1,"lp",1.00486167645841,1007.5044939185,1333.02432454022,TRUE,"spatial",10000,5001,10,2000,1,150,1000
2,"tau_B_sq",1.00239280456461,1461.40849098204,1606.56615743162,TRUE,"spatial",10000,5001,10,2000,1,150,1000
2,"sigma_sq",1.00373346733628,1562.10329349961,2437.69993007725,TRUE,"spatial",10000,5001,10,2000,1,150,1000
2,"eff_range",1.0016364917117,1642.39582655281,1793.13145843091,TRUE,"spatial",10000,5001,10,2000,1,150,1000
2,"lp",1.00139299275774,1404.3435502457,1626.60996562658,TRUE,"spatial",10000,5001,10,2000,1,150,1000
3,"tau_B_sq",1.00313529686026,1600.26751806913,1857.18172204436,TRUE,"spatial",10000,5001,10,2000,1,150,1000
3,"sigma_sq",1.00208391086075,1707.80444689263,2287.93751490022,TRUE,"spatial",10000,5001,10,2000,1,150,1000
3,"eff_range",1.00101516961276,1627.21622168113,1999.13123337555,TRUE,"spatial",10000,5001,10,2000,1,150,1000
3,"lp",1.00204915789532,1180.58584046903,1347.59284165833,TRUE,"spatial",10000,5001,10,2000,1,150,1000
4,"tau_B_sq",1.00261742829514,1534.90360262182,2097.50801230199,TRUE,"spatial",10000,5001,10,2000,1,150,1000
4,"sigma_sq",1.00465104356438,1633.22496723602,2047.19788798975,TRUE,"spatial",10000,5001,10,2000,1,150,1000
4,"eff_range",1.00371703139838,1493.58587285633,1988.61931098787,TRUE,"spatial",10000,5001,10,2000,1,150,1000
4,"lp",1.00580119817627,1250.9827995272,1980.73419709293,TRUE,"spatial",10000,5001,10,2000,1,150,1000
5,"tau_B_sq",1.00139543300203,2034.18806925032,2461.49027272064,TRUE,"spatial",10000,5001,10,2000,1,150,1000
5,"sigma_sq",1.0015286074795,1737.57487950499,2325.00637474505,TRUE,"spatial",10000,5001,10,2000,1,150,1000
5,"eff_range",1.00109748176092,1638.40215025779,2080.72575620778,TRUE,"spatial",10000,5001,10,2000,1,150,1000
5,"lp",1.00216951342634,1302.04512886019,1523.40307352239,TRUE,"spatial",10000,5001,10,2000,1,150,1000
1,"tau_B_sq",1.00154411833547,4094.74629410324,4154.86678385242,TRUE,"nonspatial",10000,5001,10,2000,1,150,1000
1,"lp",1.00124428328473,2930.90746553355,2915.8353966325,TRUE,"nonspatial",10000,5001,10,2000,1,150,1000
2,"tau_B_sq",1.00149531879091,3696.65635158552,4066.84983566187,TRUE,"nonspatial",10000,5001,10,2000,1,150,1000
2,"lp",1.00151437122562,2684.6305031609,2199.89858164015,TRUE,"nonspatial",10000,5001,10,2000,1,150,1000
3,"tau_B_sq",1.00085761406843,3774.33437664517,4259.16254449522,TRUE,"nonspatial",10000,5001,10,2000,1,150,1000
3,"lp",1.00104693852697,3095.90540659586,3090.11347989147,TRUE,"nonspatial",10000,5001,10,2000,1,150,1000
4,"tau_B_sq",1.00078424758166,3690.09258392321,3968.82896109786,TRUE,"nonspatial",10000,5001,10,2000,1,150,1000
4,"lp",1.00094170662969,3022.19535949939,3109.12480652386,TRUE,"nonspatial",10000,5001,10,2000,1,150,1000
5,"tau_B_sq",1.0011375646958,3797.95439647488,3663.79797042161,TRUE,"nonspatial",10000,5001,10,2000,1,150,1000
5,"lp",1.00255107591919,2945.22979300633,2840.10454913477,TRUE,"nonspatial",10000,5001,10,2000,1,150,1000
1,"tau_B_sq",1.0017878644008,1761.69318225939,2027.71107038197,TRUE,"spatial",10000,5001,10,2000,2,150,1000
1,"sigma_sq",1.0056704494123,1693.32479536382,2540.34572132932,TRUE,"spatial",10000,5001,10,2000,2,150,1000
1,"eff_range",1.0019490682848,1187.85134004165,1289.01226111789,TRUE,"spatial",10000,5001,10,2000,2,150,1000
1,"lp",1.00572380647242,1081.08713687832,1292.24845343572,TRUE,"spatial",10000,5001,10,2000,2,150,1000
2,"tau_B_sq",1.00410048390263,1319.36014503622,1444.80060659746,TRUE,"spatial",10000,5001,10,2000,2,150,1000
2,"sigma_sq",1.00231617511935,1471.41942487864,2221.74736861632,TRUE,"spatial",10000,5001,10,2000,2,150,1000
2,"eff_range",1.00515841798227,1434.81389579934,2222.34696351386,TRUE,"spatial",10000,5001,10,2000,2,150,1000
2,"lp",1.00114122042905,1281.33019754776,1377.68261560137,TRUE,"spatial",10000,5001,10,2000,2,150,1000
3,"tau_B_sq",1.00101825526878,1558.01013421339,1620.68626552955,TRUE,"spatial",10000,5001,10,2000,2,150,1000
3,"sigma_sq",1.00359332530452,1476.72614304026,2266.45634701463,TRUE,"spatial",10000,5001,10,2000,2,150,1000
3,"eff_range",1.00275498232669,1534.31178378795,2158.65470625842,TRUE,"spatial",10000,5001,10,2000,2,150,1000
3,"lp",1.00372191032558,1395.74787006888,2059.02109260835,TRUE,"spatial",10000,5001,10,2000,2,150,1000
4,"tau_B_sq",1.00162206721083,1946.67389014227,2111.79244867605,TRUE,"spatial",10000,5001,10,2000,2,150,1000
4,"sigma_sq",1.00188253659239,1635.15523445745,2498.23310980888,TRUE,"spatial",10000,5001,10,2000,2,150,1000
4,"eff_range",1.00297895621532,1776.37718832153,2358.13210022533,TRUE,"spatial",10000,5001,10,2000,2,150,1000
4,"lp",1.00355990859579,1319.03701275519,1422.6070415984,TRUE,"spatial",10000,5001,10,2000,2,150,1000
5,"tau_B_sq",1.00114159112879,1842.27785226376,2392.35375383689,TRUE,"spatial",10000,5001,10,2000,2,150,1000
5,"sigma_sq",1.00094499651246,1817.6697770154,2424.03761402048,TRUE,"spatial",10000,5001,10,2000,2,150,1000
5,"eff_range",1.00248227430398,1717.85974751052,1820.26222017086,TRUE,"spatial",10000,5001,10,2000,2,150,1000
5,"lp",1.00354212054765,1322.9289427339,1222.19310323495,TRUE,"spatial",10000,5001,10,2000,2,150,1000
1,"tau_B_sq",1.00285643512078,3771.60908843529,3974.8947770264,TRUE,"nonspatial",10000,5001,10,2000,2,150,1000
1,"lp",1.00343118134592,2952.85282143243,2378.8485753208,TRUE,"nonspatial",10000,5001,10,2000,2,150,1000
2,"tau_B_sq",1.00166199994146,3884.61197378202,3751.79523994205,TRUE,"nonspatial",10000,5001,10,2000,2,150,1000
2,"lp",1.00153866447634,2942.9948738659,2859.14957346218,TRUE,"nonspatial",10000,5001,10,2000,2,150,1000
3,"tau_B_sq",1.00082454197136,4176.58577732696,4552.52528861242,TRUE,"nonspatial",10000,5001,10,2000,2,150,1000
3,"lp",1.00076772457963,2894.16498913138,2576.96609976228,TRUE,"nonspatial",10000,5001,10,2000,2,150,1000
4,"tau_B_sq",1.00181931559128,3920.93634812903,4345.4926424248,TRUE,"nonspatial",10000,5001,10,2000,2,150,1000
4,"lp",1.00124047519209,2967.96054862791,2751.16776886251,TRUE,"nonspatial",10000,5001,10,2000,2,150,1000
5,"tau_B_sq",1.00084094329625,3918.58948530595,3910.25206715032,TRUE,"nonspatial",10000,5001,10,2000,2,150,1000
5,"lp",1.00112896865838,2998.52854131011,3099.92893305866,TRUE,"nonspatial",10000,5001,10,2000,2,150,1000
1,"tau_B_sq",1.00144494974307,1446.01589907794,1528.88464758797,TRUE,"spatial",10000,5001,10,2000,3,150,1000
1,"sigma_sq",1.00127961755101,1664.29971550446,2580.29517148965,TRUE,"spatial",10000,5001,10,2000,3,150,1000
1,"eff_range",1.00136625667554,1658.7171486747,2010.96225886834,TRUE,"spatial",10000,5001,10,2000,3,150,1000
1,"lp",1.00182336580071,1420.0775740621,1906.83102452788,TRUE,"spatial",10000,5001,10,2000,3,150,1000
2,"tau_B_sq",1.00179042155177,1527.97631677982,1718.55640164318,TRUE,"spatial",10000,5001,10,2000,3,150,1000
2,"sigma_sq",1.00103439107862,1584.72480667853,2135.66475762867,TRUE,"spatial",10000,5001,10,2000,3,150,1000
2,"eff_range",1.003369570762,1641.96197666541,1991.51328677859,TRUE,"spatial",10000,5001,10,2000,3,150,1000
2,"lp",1.00289543525722,1530.36954158079,2008.64253590387,TRUE,"spatial",10000,5001,10,2000,3,150,1000
3,"tau_B_sq",1.00280037628598,1547.38244765797,1364.89751770174,TRUE,"spatial",10000,5001,10,2000,3,150,1000
3,"sigma_sq",1.00272347591139,1513.01171523781,1883.79679849071,TRUE,"spatial",10000,5001,10,2000,3,150,1000
3,"eff_range",1.00204370375212,1156.1348739563,1525.24258194265,TRUE,"spatial",10000,5001,10,2000,3,150,1000
3,"lp",1.00690750055502,1293.70234966483,1317.5773132208,TRUE,"spatial",10000,5001,10,2000,3,150,1000
4,"tau_B_sq",1.00175631670516,1467.33231807091,1622.12371331757,TRUE,"spatial",10000,5001,10,2000,3,150,1000
4,"sigma_sq",1.00333638753817,1470.02431674287,1911.09621543177,TRUE,"spatial",10000,5001,10,2000,3,150,1000
4,"eff_range",1.00202406566126,1714.02368005633,2385.62347084896,TRUE,"spatial",10000,5001,10,2000,3,150,1000
4,"lp",1.00201031265843,1331.94660838438,1429.89730150782,TRUE,"spatial",10000,5001,10,2000,3,150,1000
5,"tau_B_sq",1.00292712364065,1597.07685578231,1507.22795651534,TRUE,"spatial",10000,5001,10,2000,3,150,1000
5,"sigma_sq",1.00120889046041,1692.7016285899,1976.62980401795,TRUE,"spatial",10000,5001,10,2000,3,150,1000
5,"eff_range",1.00141690626134,1450.47707516898,2008.80265228783,TRUE,"spatial",10000,5001,10,2000,3,150,1000
5,"lp",1.00116850948596,1405.13691809707,1702.67569852039,TRUE,"spatial",10000,5001,10,2000,3,150,1000
1,"tau_B_sq",1.0003777231324,4047.88569070701,4001.83957199178,TRUE,"nonspatial",10000,5001,10,2000,3,150,1000
1,"lp",1.0006475644869,2695.4047545448,2446.75747056495,TRUE,"nonspatial",10000,5001,10,2000,3,150,1000
2,"tau_B_sq",1.00256754339428,3778.49699247022,3906.7673603693,TRUE,"nonspatial",10000,5001,10,2000,3,150,1000
2,"lp",1.00229299408415,2850.85553592454,3364.59791618771,TRUE,"nonspatial",10000,5001,10,2000,3,150,1000
3,"tau_B_sq",1.00153408133164,3946.81126225639,3986.3933643308,TRUE,"nonspatial",10000,5001,10,2000,3,150,1000
3,"lp",1.00038513246764,2887.67920734578,2908.97110271976,TRUE,"nonspatial",10000,5001,10,2000,3,150,1000
4,"tau_B_sq",1.00061313735082,3176.75064725905,3962.13976483769,TRUE,"nonspatial",10000,5001,10,2000,3,150,1000
4,"lp",1.00109938834896,2879.18029963626,2647.33645487448,TRUE,"nonspatial",10000,5001,10,2000,3,150,1000
5,"tau_B_sq",1.0012020399852,3835.96222407096,4001.52830454606,TRUE,"nonspatial",10000,5001,10,2000,3,150,1000
5,"lp",1.00160365091448,2897.56717538276,2928.94116554287,TRUE,"nonspatial",10000,5001,10,2000,3,150,1000
1,"tau_B_sq",1.00361810867678,1553.8579681506,2086.37339509384,TRUE,"spatial",10000,5001,10,2000,4,150,1000
1,"sigma_sq",1.0020610439958,1503.7893197654,2130.22986383618,TRUE,"spatial",10000,5001,10,2000,4,150,1000
1,"eff_range",1.00434864321077,1554.54053157615,1943.40408193025,TRUE,"spatial",10000,5001,10,2000,4,150,1000
1,"lp",1.00058246125383,1419.21081955387,1652.39793196645,TRUE,"spatial",10000,5001,10,2000,4,150,1000
2,"tau_B_sq",1.00245053964012,1801.99595732622,1563.02086047598,TRUE,"spatial",10000,5001,10,2000,4,150,1000
2,"sigma_sq",1.00356035326552,1552.41162692275,1972.31597202361,TRUE,"spatial",10000,5001,10,2000,4,150,1000
2,"eff_range",1.0024660669267,1580.55548542934,2005.22153551374,TRUE,"spatial",10000,5001,10,2000,4,150,1000
2,"lp",1.00445510979952,1258.47674321708,1587.81630310658,TRUE,"spatial",10000,5001,10,2000,4,150,1000
3,"tau_B_sq",1.00205107847687,1301.39818897535,1291.64653988757,TRUE,"spatial",10000,5001,10,2000,4,150,1000
3,"sigma_sq",1.00223954416265,1611.44705387114,2196.53095706598,TRUE,"spatial",10000,5001,10,2000,4,150,1000
3,"eff_range",1.00154944209757,1367.86679537117,1721.53792028183,TRUE,"spatial",10000,5001,10,2000,4,150,1000
3,"lp",1.00186133391779,1343.27391672034,1460.0044391312,TRUE,"spatial",10000,5001,10,2000,4,150,1000
4,"tau_B_sq",1.00244503025109,1585.56696430183,1773.99257105258,TRUE,"spatial",10000,5001,10,2000,4,150,1000
4,"sigma_sq",1.00284773857653,1501.04780347461,1793.42094214788,TRUE,"spatial",10000,5001,10,2000,4,150,1000
4,"eff_range",1.00638036646775,1522.12376428928,1819.33940686747,TRUE,"spatial",10000,5001,10,2000,4,150,1000
4,"lp",1.00142557791855,1324.7805486321,1890.5836604907,TRUE,"spatial",10000,5001,10,2000,4,150,1000
5,"tau_B_sq",1.00156558096004,1412.49067526086,1606.94444349269,TRUE,"spatial",10000,5001,10,2000,4,150,1000
5,"sigma_sq",1.00089933139548,1625.33008993905,2286.29681085088,TRUE,"spatial",10000,5001,10,2000,4,150,1000
5,"eff_range",1.00074207737599,1586.86335857157,2281.40321467925,TRUE,"spatial",10000,5001,10,2000,4,150,1000
5,"lp",1.00420820865018,1332.45418002877,1210.07546874317,TRUE,"spatial",10000,5001,10,2000,4,150,1000
1,"tau_B_sq",1.00048383072232,4122.26894753214,4128.96674666022,TRUE,"nonspatial",10000,5001,10,2000,4,150,1000
1,"lp",1.00090465197994,3091.71835526255,3079.70557745627,TRUE,"nonspatial",10000,5001,10,2000,4,150,1000
2,"tau_B_sq",1.00139808002627,3914.43391402565,4087.05632097526,TRUE,"nonspatial",10000,5001,10,2000,4,150,1000
2,"lp",1.00100901217795,2968.07283178932,2712.81363537423,TRUE,"nonspatial",10000,5001,10,2000,4,150,1000
